id,is_relevant,target,source,action,action_type,location,date,country,year,news
13194,True,"['Panchayat Ghar', 'Panchayat Ghar']","['Unidentified', 'persons', 'unknown', 'persons']","['ablaze', 'ablaze']","['Facility/Infrastructure Attack', 'Facility/Infrastructure Attack']",['Baramulla'],['November 10'],india,2018,Unidentified persons tried to set ablaze a Panchayat Ghar in Bomai area of Sopore in Baramulla District on November 10 late evening reports Daily Excelsior Locals of the area rushed to the spot soon after news spread in the area that unknown persons are trying to set ablaze Panchayat Ghar in the village
8736,False,,,,,,,bangladesh,2018,137 leaders and activists of Bangladesh Nationalist Party BNP and Jamaat e Islami JeI were arrested from Moulvibazar Habiganj Jessore Sylhet Narayanganj Kurigram Noakhali Rangpur and Bogra Districts on February 4 and 5 reports Dhaka Tribune The arrests were made ahead of the verdict in the Zia Orphanage Trust corruption case against the BNP’s Chairperson Khaleda Zia set to be delivered on February 8 Most of arrests were made when the leaders and activists were planning and gathering to greet Khaleda Zia on her way to Sylhet
13248,True,"['contractor', 'vehicles', 'contractor', 'labourers', 'SUV', 'vehicles', 'machines', 'labourers']","['Communist Party of India', 'Maoist', 'CPI', 'Maoist', 'Maoists', 'Maoists', 'Maoists']","['killed', 'a', 'ablaze', 'a', 'attacked', 'weapons', 'ablaze', 'injured', 'beaten']","['Unknown', 'NotSpecified', 'Facility/Infrastructure Attack', 'NotSpecified', 'Armed Assault', 'Armed Assault', 'Facility/Infrastructure Attack', 'Unarmed Assault', 'Unarmed Assault']","['Sukma', 'Sukma']",['November 15'],india,2018,Communist Party of India Maoist CPI Maoist cadres killed a road construction contractor and set ablaze six vehicles on the under construction Misma Chichordguda road under Dornapal Police Station limits in Sukma Districtof Chhattisgarh on November 15 reports The Pioneer Sukma Superintendent of Police SP Abhishek Meena Said the road is being constructed under the Pradhan Mantri Gram Sadak Yojna PMGSY for which contract was given to Sahu Mahamaya Buildcon Company owned by contractor Hari Shankar Sahu He further said “Around a dozen armed Maoists stormed the construction site located about 500 km from the state capital Raipur and started thrashing labourers asking them to stop the work ’’ They attacked Sahu with sharp weapons and fled leaving him dead on the spot he added Before fleeing the Maoists set ablaze Sahu s SUV and other five vehicles and machines engaged in road construction work Three labourers were also injured after being beaten up by the Maoists Sahu was advised by police not to carry out construction work for some time due to security reasons but he ignored the directive and started work on Wednesday November 14 SP Meena said
9315,True,"['labourers', 'labourers', 'labourers']",,"['injured', 'blast', 'blast', 'injured']","['Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion', 'Bombing/Explosion']",['Anantnag'],['January 16'],india,2018,Two labourers identified as Bilal Ganie and Jehangir Wagay were injured in a blast at Khandroo area of Anantnag District on January 16 reports Daily Excelsior The blast occurred inside an Army camp at Khandroo after the labourers stepped over the mine Two labourers were injured They were shifted to nearby hospital where from they have been referred to Srinagar Hospital for specialized treatment
14023,False,,,,,,,pakistan,2018,National Security Council NSC meeting chaired by Pakistan Prime Minster PM Shahid Khaqan Abbasi including Chief of Army Staff CoAS General Qamar Javed Bajwa Chairman Joint Chiefs of Staff Committee General Zubair Mahmood Hayat and Director General Inter Services Intelligence Lieutenant General Naveed Mukhtar issued a statement on May 14 that the council unanimously dismissed former PM Nawaz Sharif’s recent statement on the 2008 Mumbai attacks terming it incorrect and misleading reports Daily Times It observed that India had denied Pakistani investigators access to Ajmal Kasab the convicted attacker who was hanged by India Further the statement said that Kasab’s hurried hanging by India impeded the investigation of the case adding that India repeatedly denied assistance in the probe while there was complete cooperation from Pakistan
11866,False,,,,,,,india,2018,On July 16 around 5 000 refugees living in Naisingpara Ashapara and Hezacherra transit camps in Kanchanpur sub division of North Tripura District took out a rally in protest against the repatriation agreement signed between the Centre state governments of Mizoram Tripura and Mizoram Bru Displaced Peoples Forum MBDPF According to MBDPF Secretary the protesters ransacked the office and attacked its president A Sawibunga and forced him to sign a document stating the demand of withdrawal from the agreement Over 37 000 Bru refugees fled Mamit Kolasib and LungleiDistricts of Mizoram during ethnic clashes in 1997 They were sheltered in six transit camps in Kanchanpur of North Tripura district After seven phases of repatriation 32 000 refugees are still living here
16465,False,,,,,,,afghanistan,2018,250 militants belonging to Taliban and Islamic State IS militants have been killed during the ongoing clashes in Darzab district of Jawzjan province reports Pajhawk The clashes broke out after IS militants beheaded a Taliban ‘commander’ Mullah Borjan in Bibi Maryam village on July 17 said Mohammad Reza Ghafori the Jawzjan governor’s spokesman
15770,False,,,,,,,afghanistan,2018,Four persons smuggling narcotics 32 kilograms opium were arrested in Kotal Khairkhana area 17th Security Precinct of Kabul City District the national capital in Kabul Province on April 14 reports Bakhtar News Separately two persons smuggling narcotics 2 kilograms of hashish were arrested by Counter Narcotic Personnel in Chawk Arghandi area Kabul City District the national capital in Kabul Province on April 14 reports Bakhtar News
16083,False,,,,,,,afghanistan,2018,Ministry of Defence MoD Afghanistan stated that at least 198 Taliban militants were killed by Afghan National Defense and Security Forces ANDSF when militants launched a coordinated attack on Shebkoh District of Farah Province on May 15 reports Khaama Press
17083,False,,,,,,,afghanistan,2018,Eight Taliban militants were killed and seven others were injured in a drone strike conducted in by foreign forces in Shewan village in Bala Bulok district in Farah Province reports Tolo News on December 6
11256,False,,,,,,,india,2018,Imphal west District Police on May 30 arrested 88 non locals who did not possess proper identity proof at Ragailong in Imphal West District reports Imphal Free Press
14061,False,,,,,,,pakistan,2018,The Pakistan Government is working on a draft bill to permanently ban Mumbai attack mastermind Hafiz Saeed led Jamaat ud Dawa JuD as well as other groups and individuals on the watch list of the Federal Ministry of Interior Dawn reported on April 9 The bill will replace the presidential ordinance that banned outfits and people already on the watch list of the Interior Ministry Citing its sources in the Law Ministry Dawn reported that the proposed draft bill to amend the Anti Terrorism Act ATA 1997 was likely to be tabled in the upcoming session of the National Assembly scheduled to commence on April 9 The Law Ministry was involved in the process for the purpose of vetting the proposed draft bill the sources said adding that the military establishment was also on board The Government decided to prepare a draft bill to amend the ATA as part of its damage control campaign after the Financial Action Task Force FATF approved a nomination proposal tabled jointly by the US the UK France and Germany to place Pakistan on the international watchdog s money laundering and terror financing grey list in February
