id,is_relevant,target,source,action,action_type,location,date,country,year,news
27830,False,,,,,,,india,2016,"After a series of surrender by militants recently, there is a fear that the delay in release of benefits under the rehabilitation package may create hurdles for future surrender of militants, reports The Shillong Times on May 30. The maximum surrender of militants was in the run up to the May 16 Tura by poll, though the authorities had pointed out that the surrender had nothing to do with the by election and that it was intended to create peace in the Garo Hills region. Hundreds of militants belonging to Garo National Liberation Army (GNLA), Liberation of Achik Elite Force (LAEF) and others surrendered before the Police, but many grievances have come to the fore related to proper rehabilitation of the cadres. There are also reports that some surrendered militants are being used for anti insurgency operations in Garo Hills, which however was denied by the Police.Reports adds that, unhappy with the delay in their rehabilitation, commander in chief of LAEF, Mathew Momin, and ten others, who had earlier surrendered, met officials of the North Garo Hills District administration last week to press for their demands. They expressed concern over the delay in rehabilitating them even as the district administration assured that necessary steps will be taken."
31827,False,,,,,,,pakistan,2016,"The Senior Superintendent of Police (SSP) operation Abbas Majeed Marwat on July 13 saidthat the outgoing year saw a sudden decrease in murders, street crimes, extortion and other crimes in Peshawar, the provincial capital of Khyber Pakhtunkhwa, reports Daily Times. SSP operation claimed that in Peshawar in 2015, 221 cases have been registered while in 2016 it reduced to 91 owning to best planning and police operation in the city. According to official figures, more than 675 search and strike operations have been carried out in the urban and rural area of the district during the course of seven months."
27505,False,,,,,,,india,2016,Assam Rifles AR conducted an operation and arrested one armed cadre of the Khole Khitovi faction of National Socialist Council of Nagaland NSCN KK identified as ‘razu peyu’ kheniho Sema 28 from Half Nagarjan area of Dimapur District on April 26 reports Nagaland Post on May 8 AR sources further informed that during search one 9 mm pistol with magazine was recovered from his possession which he claimed to have brought from designated camp Khehoi Dimapur District for sale to a potential customer
32816,False,,,,,,,nepal,2016,"Government on August 5 decided to provide NR 1 million each to family members of the individuals killed during the Madhes movement in 2015, reports Republica. A cabinet meeting held at Singha Durbar in Kathmandu decided to direct the Ministry of Home Affairs to provide the compensation amount within a week. Deputy Prime Minister and Finance Minister Krishna Bahadur Mahara said that the agitating Madhes based political parties will cooperate with the District authorities in identifying the individuals killed during the protests and provide compensation to their families within a week."
28199,False,,,,,,,india,2016,"East Jaintia Hills Police arrested one Junel Tongper of Umkiang Lumphyllut in East Jaintia Hills District on the suspicion that he is an active member of the Hynniewtrep National Liberation Council (HNLC), reports The Shillong Times on June 27. Tongper was arrested from his residence on June 23. Police informed on June 26, that Tongper was involved in demanding money from a liquor store owner at Amlarem in 2015. A demand note of the HNLC was seized from his possession.Meanwhile, a special patrolling party of Border Security Force (BSF) troops deployed at Baghmara, South Garo Hills District arrested four women Bangladeshi nationals while they were infiltrating into Indian Territory, reports The Shillong Times on June 27. During search, BSF recovered items including lungis (traditional garment worn around the waist), towels and washing soap besides Indian currency and Bangladesh Taka from their possession. Upon interrogation, the women confessed to the BSF that they wanted to sell the items in Baghmara market. The women were identified as Bina Hajong (35) and Nirma Sangma, both residents of Guchogram village under Durgapur Police Station, Netrakona District in Bangladesh, and Mallika Hajong (35) and Shivli Sangma (33) also residents of Netrakona District."
32681,False,,,,,,,nepal,2016,"Expressing dissatisfaction over leadership of the protesting Federal Alliance, three of its constituents on May 18 declared they left the Alliance, reports The Himalayan Times. Issuing a press statement, Lok Dal, Bahujan Samaj Party Nepal and Loktantrik Party Nepal announced that they no longer are parts of the protesting bloc. The Alliance, currently led by Federal Socialist Forum Nepal (FSF N) Chairman Upendra Yadav, was said to have 30 parties as constituents including members of the United Democratic Madhesi Front (UDMF). The three fringe parties have accused Yadav and the UDMF of ignoring presence and agendas of other smaller parties and bargaining with the government based on their own 11 point demands. The three parties said they would independently carry out struggles putting forth 102 demands."
26578,False,,,,,,,india,2016,"As many as 23 Maoists, including two women, on February 28 surrendered in Bastar District of the State citing “ill treatment” by senior cadres, reports The Hindu. The Maoists turned themselves in before senior police officials, saying they were “frustrated” with the ill treatment meted out to them, Bastar Superintendent of Police (SP) R.N. Dash said. Of them, three cadres — Katku (Kudur Janatana Sarkar head), Lali Mandavi and Raju Mandavi (area committee members) were carrying a reward of INR 300,000 lakh each on their heads. Similarly, Kawasi Gore (35) who was the head of Chetna Natya Mandli (CNM) a cultural outfit of Maoists was carrying a reward of INR 100,000 on his head, the SP added."
33115,False,,,,,,,srilanka,2016,"Foreign Affairs Minister Mangala Samaraweera while delivering a speech at the United States Institute of Peace in Washington DC on February 25 said that Sri Lanka is totally committed to implement the United Nations (UN) Resolution to address the accountability during the last phase of the war, reports Colombo Page. He said, Our government is totally committed to the successful implementation of this resolution, not because of any desire to appease international opinion, but because of our conviction that Sri Lanka must come to terms the past in order to forge ahead and secure the future the Sri Lankan people truly deserve."
29493,False,,,,,,,india,2016,"Police arrested 45 persons on charges of creating trouble in Kashmir on September 19, reports Daily Excelsior. These people were arrested for disturbing the situation in the Valley by placing obstructions on roads lanes, damaging civilian vehicles and shops. A Police spokesman said that barring stray stone pelting incidents in Sopore and Shopian, overall situation remained under control today across the valley. “Increased vehicular traffic and movement of people was observed on roads between various districts and towns of the valley including Srinagar city”, the spokesman added."
29965,False,,,,,,,india,2016,"The second round of tripartite talks between the Centre, the Manipur Government and two militant groups, the Kuki National Organisation (KNO) and the United People s Front (UPF), were held in New Delhi on October 19, reports The Telegraph. The Union Ministry of Home Affairs (UMHA) had decided to hold the talks with the Government of Manipur, KNO and UPF in June to find a permanent solution to the rebel groups demand for a homeland and a political future.Morung Expressadds that UPF and KNO, two separate umbrella bodies of various Kuki insurgent groups, have reiterated its intent to carve out a separate Kuki State from the existing State of Manipur. The outfits say the proposed state would comprise Sadar Hills, Chandel, Churachandpur and the ‘ancestral lands’ of the Kuki Zo people in Jiribam. According to UPF and KNO, the Kuki Zo people include 23 tribes in Manipur. The Kukis are the third largest group in Manipur."
